car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_imgUrl,trendingText_heading,trendingText_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Year of Manufacture,RTO,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Value Configuration,Super Charger,Turning Radius,Top Speed,Acceleration,Gross Weight,Front Tread,Rear Tread,BoreX Stroke,Compression Ratio,Ground Clearance Unladen
https://www.cardekho.com/buy-used-car-details/used-Maruti-Ignis-Sigma-Bsvi-cars-Gurgaon_2597f939-3aaf-4ed2-a427-be17fc744872.htm,0,Petrol,Hatchback,"4,975",Manual,1,1st Owner,Maruti,Maruti Ignis,2022,7584,Sigma BSVI,₹ 5.19 Lakh,₹ 5.29 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2022,Comprehensive,Petrol,5 Seats,"4,975 Kms",First Owner,1197 cc,Manual,2022,HR51,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.89 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,,5,Silver,VVT,1197,113Nm@4200rpm,4.0,4.0,,,3700mm,1690,1595,2435,840-865,5 Speed,,5,Electric,Disc,Drum,"Tubeless, Radial",,5,260,,,4.7,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-Alto-800-Cng-Lxi-cars-New-Delhi_55f72f48-3653-481c-b69a-6643ab85d4d8.htm,0,Cng,Hatchback,"48,000",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2014,3932,CNG LXI,₹ 2.49 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2014,Comprehensive,CNG,5 Seats,"48,000 Kms",Second Owner,796 cc,Manual,2014,DL2C,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.46 kmpl,796 CC,47.3bhp@6000rpm,69Nm,,5,Silver,F8D Engine,796,69Nm@3500rpm,3.0,4.0,CNG,No,3395mm,1490mm,1475mm,2360mm,720 kg,5 Speed,FWD,5,Power,Solid Disc,Drum,Tubeless Tyres,,5,177-litres,DOHC,No,4.6 metres,140 kmph,19 Seconds,1185kg,1295mm,1290mm,,,
https://www.cardekho.com/buy-used-car-details/used-Renault-Triber-Rxl-Bsvi-cars-Ghaziabad_69412b1a-bef0-4189-8e08-34627871f930.htm,0,Petrol,MUV,"36,758",Manual,1,1st Owner,Renault,Renault Triber,2021,7419,RXL BSVI,₹ 5.58 Lakh,₹ 5.69 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2021,Third Party,Petrol,7 Seats,"36,758 Kms",First Owner,999 cc,Manual,2021,DL5C,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,20 kmpl,999 CC,71.01bhp@6250rpm,96Nm,,7,Orange,,999,96Nm@3500rpm,3.0,4.0,MPFi,,3991mm,1739,1643,,947,5 Speed,,7,Electric,Disc,Drum,"Tubeless, Radial",,5,84,,,,,,,1547,1545,,,
https://www.cardekho.com/used-car-details/used-Bmw-3-Series-Gran-Limousine-330-Li-Luxury-Line-cars-New-Delhi_5f8e0e42-ed0b-4cef-a543-032702974a30.htm,0,Petrol,Sedan,"3,500",Automatic,1,1st Owner,BMW,BMW 3 Series Gran Limousine,2022,8267,330 Li Luxury Line,₹ 55.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2022,Comprehensive,Petrol,5 Seats,"3,500 Kms",First Owner,1998 cc,Automatic,2022,HR01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,15.3 kmpl,1998 CC,254.79bhp@5000rpm,400nm,17,5,White,2.0L Turbo Petrol,1998,400nm@1550-4400rpm,4.0,4.0,,Twin,4819,1827,1441,2961mm,1680,8-Speed Steptronic,RWD,5,Electrical,Disc,Disc,"Tubeless,Runflat",17,4,,,,,250kmph,6.2,,,,94.6X82.0,,
https://www.cardekho.com/used-car-details/used-Renault-Kiger-Rxt-Turbo-Cvt-cars-Gurgaon_da1ffa31-e76d-45e6-b0c3-62183e6469a9.htm,0,Petrol,SUV,"10,000",Automatic,1,1st Owner,Renault,Renault Kiger,2022,8354,RXT Turbo CVT,₹ 10.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"10,000 Kms",First Owner,999 cc,Automatic,2022,HR98,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,18.24 kmpl,999 CC,98.63bhp@5000rpm,152Nm,,5,Others,1.0L Turbo,999,152Nm@2200-4400rpm,3.0,4.0,MPFi,Yes,3991mm,1750,1605,2500,1014,CVT,,5,Electric,Disc,Drum,"Tubeless, Radial",,5,405,,,,,,,1536,1535,,,
https://www.cardekho.com/buy-used-car-details/used-Nissan-Magnite-Xv-Bsvi-cars-Noida_539c2cdb-bc25-4938-b050-bd55690f488b.htm,0,Petrol,SUV,"61,882",Manual,1,1st Owner,Nissan,Nissan Magnite,2021,8128,XV BSVI,₹ 6.98 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2021,Comprehensive,Petrol,5 Seats,"61,882 Kms",First Owner,999 cc,Manual,2021,HR30,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,18.75 kmpl,999 CC,71.02bhp@6250rpm,96Nm,16,5,White,B4D 1.0 NA PETROL,999,96Nm@3500rpm,3.0,4.0,MPFi,No,3994mm,1758,1572,2500,939,5 Speed,,5,Electronic,Disc,Drum,"Tubeless,Radial",16,5,336,SOHC,No,5.0,,17.7,,,,71 x 84.1,,
https://www.cardekho.com/used-car-details/used-Volkswagen-Polo-Highline-Breeze-cars-New-Delhi_151e83a1-4687-44ab-b33d-2bc31c210c8c.htm,0,Petrol,Hatchback,"66,000",Manual,1,1st Owner,Volkswagen,Volkswagen Polo,2011,1963,Highline Breeze,₹ 2.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2011,Comprehensive,Petrol,5 Seats,"66,000 Kms",First Owner,1198 cc,Manual,2011,DL3C,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17 kmpl,1198 CC,"75 @ 5,400 (PS@rpm)",110 ,15,5,Silver,In-Line Engine,1198,"110 @ 3,750 (Nm@rpm)",3.0,,MPFI ,No,"3,970 mm","1,682 mm","1,453 mm","2,456 mm",1055 kg,5 Speed,2 WD,5,Power,Disc,Drum,"Tubeless,Radial",15,5,,,No,4.97 m,162.9 kmph,14.2 seconds,,"1,463 mm","1,463 mm",,,
https://www.cardekho.com/used-car-details/used-Land-Rover-Discovery-Sport-Petrol-Hse-7s-cars-New-Delhi_2daaf63a-0760-4a33-ac4c-95af5f534d22.htm,0,Petrol,SUV,"46,000",Automatic,1,1st Owner,Land Rover,Land Rover Discovery Sport,2018,6474,Petrol HSE 7S,₹ 39.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2018,Comprehensive,Petrol,7 Seats,"46,000 Kms",First Owner,1997 cc,Automatic,2018,DL01,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,12.81 kmpl,1997 CC,237.36bhp@5000-6000rpm,340Nm,18,7,Blue,2.0 Litre Petrol Engine,1997,340Nm@1500-4500rpm,4.0,4.0,MPFI,Yes,4600mm,2173mm,1690mm,2741mm,2064,9 Speed,4WD,7,Power,Disc,Disc,Tubeless Tyres,18,5,194-litres,DOHC,No,5.8 metres,180 Kmph,10.3 Seconds,,1621mm,1630mm,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Ignis-Sigma-Bsvi-cars-Ghaziabad_cd5a46a4-3ed6-46c2-ad6f-e1ed45686e36.htm,0,Petrol,Hatchback,"6,088",Manual,1,1st Owner,Maruti,Maruti Ignis,2021,7584,Sigma BSVI,₹ 5.24 Lakh,₹ 5.34 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2021,Comprehensive,Petrol,5 Seats,"6,088 Kms",First Owner,1197 cc,Manual,2021,DL10,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.89 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,,5,Silver,VVT,1197,113Nm@4200rpm,4.0,4.0,,,3700mm,1690,1595,2435,840-865,5 Speed,,5,Electric,Disc,Drum,"Tubeless, Radial",,5,260,,,4.7,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-I20-Petrol-Cvt-Magna-Executive-cars-New-Delhi_205832c2-e941-4847-9b32-c117f6a229db.htm,0,Petrol,Hatchback,"23,000",Automatic,1,1st Owner,Hyundai,Hyundai i20,2018,6444,Petrol CVT Magna Executive,₹ 6.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,Petrol,5 Seats,"23,000 Kms",First Owner,1197 cc,Automatic,2018,DL12,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,17.4 kmpl,1197 CC,81.86bhp@6000rpm,114.73nm,,5,Red,Kappa VTVT Petrol Engine,1197,114.73nm@4000rpm,4.0,4.0,MPFI,No,3985mm,1734mm,1505mm,2570mm,1054-1093 kg,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,285-litres,DOHC,No,5.2 metres,170 Kmph,13.2 Seconds,,1505mm,1503mm,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Delta-cars-Faridabad_e327ee19-2ea6-491d-9fc0-a710293eaf42.htm,0,Petrol,Hatchback,"41,732",Manual,1,1st Owner,Maruti,Maruti Baleno,2018,3962,1.2 Delta,₹ 5.46 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2018,Zero Dep,Petrol,5 Seats,"41,732 Kms",First Owner,1197 cc,Manual,2018,HR36,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,,5,Silver,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1745mm,1510mm,2520mm,870kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,5,339-litres,DOHC,No,4.9 meters,180 Kmph,12.36 seconds,1340kg,1515mm,1525mm,,,
https://www.cardekho.com/used-car-details/used-Bmw-5-Series-520d-Sport-Line-cars-New-Delhi_da533d5d-2a59-4b0e-b71d-09b073b1177a.htm,0,Diesel,Sedan,"55,000",Automatic,2,2nd Owner,BMW,BMW 5 Series,2018,5869,520d Sport Line,₹ 36.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2018,Comprehensive,Diesel,5 Seats,"55,000 Kms",Second Owner,1995 cc,Automatic,2018,HR26,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,22.48 kmpl,1995 CC,187.74bhp@4000rpm,400Nm,18,5,White,TwinPower Turbo Inline 4 Cylinder Engine,1995,400Nm@1750-2500rpm,4.0,4.0,CRDi,Yes,4936mm,2126mm,1466mm,2975mm,1560,8 Speed,RWD,5,Power,Ventilated Disc,Ventilated Disc,Runflat,18,4,520-litres,DOHC,No,5.6 meters,235 kmph,7.5 Seconds,,1605mm,1630mm,90.0 X 84.4 mm,,
https://www.cardekho.com/used-car-details/used-Maruti-Vitara-Brezza-Vdi-cars-New-Delhi_98ad787e-1479-4434-8d2e-1e66fd2ab483.htm,0,Diesel,SUV,"51,000",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2019,4297,VDi,₹ 7.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2019,Comprehensive,Diesel,5 Seats,"51,000 Kms",First Owner,1248 cc,Manual,2019,DL3C,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,24.3 kmpl,1248 CC,88.5bhp@4000rpm,200Nm,,5,White,DDiS 200 Diesel Engine,1248,200Nm@1750rpm,4.0,4.0,CRDi,Yes,3995mm,1790mm,1640mm,2500mm,1180kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,5,328-litres,DOHC,No,5.2 meters,172 kmph,12.36 Seconds,1680kg,,,69.6 X 82,,
https://www.cardekho.com/used-car-details/used-Hyundai-Eon-Era-Plus-cars-New-Delhi_1a506168-df97-4127-b348-3976be679ab3.htm,0,Petrol,Hatchback,"38,000",Manual,1,1st Owner,Hyundai,Hyundai EON,2015,1502,Era Plus,₹ 2.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2015,Comprehensive,Petrol,5 Seats,"38,000 Kms",First Owner,814 cc,Manual,2015,DL7C,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1 kmpl,814 CC,55.2bhp@5500rpm,74.5Nm,,5,White,Petrol Engine,814,74.5Nm@4000rpm,3.0,3.0,MPFI,No,3495mm,1550mm,1500mm,2380mm,880,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,5,215-litres,SOHC,No,4.6 metres,135 Kmph,19 Seconds,,1386mm,1368mm,,,
https://www.cardekho.com/used-car-details/used-Mahindra-Xuv500-R-W10-Fwd-cars-New-Delhi_b570428e-3457-467a-89ac-135a46d57908.htm,0,Diesel,SUV,"60,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2016,8164,R W10 FWD,₹ 10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Diesel,7 Seats,"60,000 Kms",First Owner,2179 cc,Manual,2016,HP62,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,16 kmpl,2179 CC,140bhp@3750rpm,330Nm,17,7,Others,mHawk Diesel Engine,2179,330Nm@1600-2800rpm,4.0,4.0,Direct Injection,Yes,4585mm,1890mm,1785mm,2700mm,1655,6 Speed,FWD,7,Power,Disc,Disc,Tubeless Tyres,17,5,720-litres,DOHC,No,5.6 metres,185 Kmph,10 Seconds,2510kg,,,,,
